"","id_order","sku","name_en"
"1",299947,"APP1476","Apple iPhone 64GB Silver"
"2",300035,"APP1635","Apple iPhone 7 Plus 32GB Silver"
"3",299466,"APP1642","Apple iPhone 7 128GB Black"
"4",300152,"APP1639","Apple iPhone 7 32GB Silver"
"5",300152,"APP1641","Apple iPhone 32GB Rose Gold 7"
"6",300665,"APP1646","Apple iPhone 7 128GB Black Bright"
"7",300686,"APP1638","Apple iPhone 7 32GB Black"
"8",301521,"APP1649","Apple iPhone 7 256GB Gold"
"9",301733,"APP1637","Apple iPhone 7 Plus 32GB Rose Gold"
"10",301786,"APP1635","Apple iPhone 7 Plus 32GB Silver"
"11",301822,"APP1650","Apple iPhone 7 256GB Gold Rosa"
"12",301944,"APP1640","Apple iPhone 32GB Gold 7"
"13",302007,"APP1182","Apple iPhone 6s Plus 128GB Gold"
"14",302032,"APP1639","Apple iPhone 7 32GB Silver"
"15",302047,"APP1474","Apple iPhone 16GB Rose Gold"
"16",302073,"APP1656","Apple iPhone 6s 32GB Space Gray"
"17",302331,"APP1639","Apple iPhone 7 32GB Silver"
"18",302368,"APP1642","Apple iPhone 7 128GB Black"
"19",302331,"APP1638","Apple iPhone 7 32GB Black"
"20",302666,"APP1641","Apple iPhone 32GB Rose Gold 7"
"21",304264,"APP1641","Apple iPhone 32GB Rose Gold 7"
"22",304505,"APP1171","Apple iPhone 6s 128GB Rose Gold"
"23",304813,"APP1639","Apple iPhone 7 32GB Silver"
"24",305128,"APP1646","Apple iPhone 7 128GB Black Bright"
"25",306227,"APP1638","Apple iPhone 7 32GB Black"
"26",306709,"APP1640","Apple iPhone 32GB Gold 7"
"27",307560,"APP1641","Apple iPhone 32GB Rose Gold 7"
"28",307905,"APP1169","Apple iPhone 6s 128GB Space Gray"
"29",309530,"APP1634","Apple iPhone 7 Plus 32GB Black"
"30",309782,"APP1473","Apple iPhone 16GB Gold"
"31",310039,"APP1656","Apple iPhone 6s 32GB Space Gray"
"32",310848,"APP1652","Apple iPhone 6s Plus 32GB Space Gray"
"33",311193,"APP1634","Apple iPhone 7 Plus 32GB Black"
"34",311533,"APP1627","Apple iPhone 7 Plus 128GB Rose Gold"
"35",312634,"APP1475","Apple iPhone 64GB Space Gray"
"36",314024,"APP1624","Apple iPhone 7 Plus 128GB Black"
